"";"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"cg_pcp_sexp";"cg_prop_sexp";"cg_prop_def";"cg_gdp_sexp";"n_sp";"n_cct";"n_lpi";"n_ncp";"all_cmd_imports";"real_cmd_exports_pcp";"pop";"maj";"execrlc";"exelec";"statecap_baseline";"v2x_polyarchy";"demstock_one";"gdp_pcp_ppp";"inf_eop_g";"unemp";"gg_rev";"cgov_debt";"kof_trade_df";"kof_trade_dj";"def_prop_gdp";"milex";"urban_pop";"dp_ratio_old";"dp_ratio_yg";"civtot";"ajr_settmort";"dist";"v2pariglef_ord";"milex_pop"
"11";"Caribbean";"ATG";"Antigua & Barbuda";2000;;;;;;;;;;0;0;0;0;84901;529,173333333333;75;;;;;;;18413,006;0,432;;18,087;105,13237316394;63,8411560058594;;;;32,2326072041227;11,3447452884536;42,7824870381039;;;2075504,86196201;;
"12";"Caribbean";"ATG";"Antigua & Barbuda";2001;;;;;;;;;;0;0;0;0;148475;106,023947169377;76;;;;;;;17280,92;0,935;;17,114;117,95075076009;68,5826034545898;;;;31,7554348168059;11,2231928500817;42,2458490527972;;;2075504,86196201;;
"13";"Caribbean";"ATG";"Antigua & Barbuda";2002;;;;;;;;;;0;0;0;0;136057;68,8804447398794;77;;;;;;;17283,433;2,55;;19,3;126,30035850334;65,4937591552734;;;;31,2280374899146;11,0943874519745;41,4623519626094;;;2075504,86196201;;
"14";"Caribbean";"ATG";"Antigua & Barbuda";2003;;;;;;;;;;0;0;0;0;112004;108,057383792678;78;;;;;;;18158,932;1,809;;18,74;125,0759935136;68,0549392700195;;;;30,6003743426951;10,9388072769725;40,6031715147388;;;2075504,86196201;;
"15";"Caribbean";"ATG";"Antigua & Barbuda";2004;;;;;;;;;;0;0;0;0;103459;160,013687873705;79;;;;;;;19016,032;2,756;;20,118;120,12706917681;70,6920547485352;;;;29,905566716031;10,7766118087811;39,6888200776038;;;2075504,86196201;;
"16";"Caribbean";"ATG";"Antigua & Barbuda";2005;;;;;;;;;;0;0;0;0;151049;199,953216374269;80;;;;;;;20042,005;2,543;;19,285;92,614383107832;72,0382995605469;;;;29,1737995723752;10,6085032993401;38,6341481703659;;;2075504,86196201;;
"17";"Caribbean";"ATG";"Antigua & Barbuda";2006;;;;;;;;;;0;0;0;0;186939;123,185374804107;81;;;;;;;22351,758;0,009;;21,85;89,100896767733;73,2756958007812;;;;28,43525787418;10,4594976942439;37,6306748240827;;;2075504,86196201;;
"18";"Caribbean";"ATG";"Antigua & Barbuda";2007;;;;;;;;;;0;0;0;0;123240;131,917426855532;82;;;;;;;24170,701;5,23;;21,346;77,784016047714;78,1088943481445;;;;27,7201265838981;10,3575543713092;36,7420423448077;;;2075504,86196201;;
"19";"Caribbean";"ATG";"Antigua & Barbuda";2008;;;;;;;;;;0;0;0;0;184414;288,95105100475;83;;;;;;;23896,288;0,728;;21,025;75,989197693562;72,9096908569336;;;;27,0585906639822;10,2947661803877;35,9628852158267;;;2075504,86196201;;
"20";"Caribbean";"ATG";"Antigua & Barbuda";2009;;;;;;;;;;1;0;0;1;110490;157,580919931857;85;;;;;;;20795,824;2,399;;18,373;100,63198454374;62,9417114257812;;;;26,4808350768849;10,2834120108592;35,2665525410247;;;2075504,86196201;;
"21";"Caribbean";"ATG";"Antigua & Barbuda";2010;;;;;;;;;;0;0;0;0;109873;65,6545862353913;86;;;;;;;18939,279;2,925;;22,287;89,741995833675;62,0220031738281;;;;26,0170447850587;10,3530170147076;34,3822626338021;;;2075504,86196201;;
"22";"Caribbean";"ATG";"Antigua & Barbuda";2011;;;;;;;;;;0;0;0;0;182229;395,183429268767;87;;;;;;;18363,264;4,044;;20,364;91,803007879411;56,3469619750977;;;;25,694689859722;10,4993000466636;33,3777748150123;;;2075504,86196201;;
"23";"Caribbean";"ATG";"Antigua & Barbuda";2012;;;;;;;;;;0;0;0;0;181987;174,186629747733;88;;;;;;;18714,358;1,839;;19,968;87,494089214648;57,6349487304688;;;;25,4555618588267;10,6807896635404;32,3965370236768;;;2075504,86196201;;
"24";"Caribbean";"ATG";"Antigua & Barbuda";2013;;;;;;;;;;0;0;0;0;171091;230,557533973391;88;;;;;;;18332,457;1,059;;18,927;95,791047826609;58,3588981628418;;;;25,2475667667937;10,8867512731388;31,4849244200145;;;2075504,86196201;;
"25";"Caribbean";"ATG";"Antigua & Barbuda";2014;;;;;;;;;;0;0;0;0;169680;534,492838972074;89;;;;;;;18747,095;1,327;;20,14;101,3691319548;63,2367668151855;;;;25,0899726107741;11,1368575811813;30,714650984403;;;2075504,86196201;;
"26";"Caribbean";"ATG";"Antigua & Barbuda";2015;;;;;;;;;;0;0;0;0;223291;396,018829858776;90;;;;;;;19171,493;0,9;;24,104;99,071287754228;57,7135009765625;;;;25;11,4676070146587;29,9150840462373;;;2075504,86196201;;
"27";"Caribbean";"ATG";"Antigua & Barbuda";2016;;;;;;;26,7109028748075;1,7318616352612;;0;0;0;0;150479;122,576610381488;91;;;;;;;19917,622;-1,121;;24,512;86,12589357898;56,0528373718262;;;;24,9239807471655;11,9092775748836;29,1101741406605;;;2075504,86196201;;
"28";"Caribbean";"ATG";"Antigua & Barbuda";2017;;;;;;;28,5548144483334;1,76411026957083;;0;0;0;0;217493;65,0347820056716;91;;;;;;;20231,285;2,356;;20,737;92,19273211412;56,4863014221191;;;;24,8500263836871;12,3931557396192;28,4591072568466;;;2075504,86196201;;
"29";"Caribbean";"ATG";"Antigua & Barbuda";2018;;;;;;;28,6439185207559;1,70810736905945;;0;0;0;0;315098;59,3905108759872;92;;;;;;;21285,936;1,739;;19,83;87,699587349339;58,2517356872559;;;;24,7781432093764;12,8403886619631;27,8406981062013;;;2075504,86196201;;
"30";"Caribbean";"ATG";"Antigua & Barbuda";2019;;;;;;;29,4520073191951;1,78011787264241;;0;0;0;0;303516;255,540937734801;92;;;;;;;21879,305;0,689;;18,771;81,250836610723;58,9503898620605;;;;24,708337524045;13,3198928868232;27,287697374496;;;2075504,86196201;;
"31";"Caribbean";"ATG";"Antigua & Barbuda";2020;;;;;;;29,7792595435916;1,76446553693845;;0;0;0;0;197761;153,58723211657;93;;;;;;;17783,905;2,778;;19,735;101,47695609497;52,7936782836914;;;;24,6406156275043;13,8858658164595;26,8980211223348;;;2075504,86196201;;
"32";"Caribbean";"BHS";"Bahamas";1990;"Parliamentary";;;;;1379,693503;38,1704035874439;3,31838565022422;4,078190878;0;0;0;0;;;;0,63265306;"Center";0;;;;36892,104;7,036;12;8,752;13,223335967555;60,6325607299805;24,4386177062988;;;80,401533049016;8,00310415428307;43,8725975827224;;4,44;82981,8279438669;;
"33";"Caribbean";"BHS";"Bahamas";1991;"Parliamentary";;;;;1290,1092197;36,5442081209351;3,28704517489893;4,01894452;0;0;0;0;;;;0,63265306;"Center";0;;;;34751,592;6,41;12,3;9,621;15,390097698372;60,8457450866699;24,2581577301025;;;80,5003285639749;8,14666371380266;43,4919057316171;;4,44;82981,8279438669;;
"34";"Caribbean";"BHS";"Bahamas";1992;"Parliamentary";;;;;1361,6711945;39,2899408284024;3,26289095519865;4,532865223;0;0;0;0;;;;0,63265306;"Center";0;;;;32850,655;3,505;14,8;9,566;17,877772319037;59,8703651428223;24,0913276672363;;;80,581153601484;8,3102566551018;43,3735451082747;;4,44;82981,8279438669;;
"35";"Caribbean";"BHS";"Bahamas";1993;"Parliamentary";;;;;1339,2657887;39,6599106836139;3,41806939196152;4,517706906;0;0;0;0;;;;0,67346936;"Right";0;;;;32388,327;2,646;13,1;10,46;19,762782398568;60,7879676818848;23,921459197998;;;80,6457325200193;8,49565829617461;43,4446791311377;;4,44;82981,8279438669;;
"36";"Caribbean";"BHS";"Bahamas";1994;"Parliamentary";;;;;1328,1869568;39,3228736581338;3,35260115606936;4,549102025;0;0;0;0;;;;0,67346936;"Right";0;;;;32836,96;1,443;13,292;11,349;20,379246781277;63,1969108581543;23,4423694610596;;;80,6987329843932;8,69911063897485;43,4673276574344;;4,44;82981,8279438669;;
"37";"Caribbean";"BHS";"Bahamas";1995;"Parliamentary";;;;;1350,8706005;37,6670716889429;3,14398541919806;4,499274311;0;0;0;0;408636;251,02718306471;300;0,67346936;"Right";0;;;;33579,875;1,625;10,9;11,713;20,49839776475;66,7876815795898;23,4378795623779;;;80,7448226594184;8,91850773577562;43,4527690589193;;4,44;82981,8279438669;;
"38";"Caribbean";"BHS";"Bahamas";1996;"Parliamentary";;;;;1424,1326182;37,1873262923847;2,76542523624236;4,612997759;0;0;0;0;289184;268,007880985097;305;0,67346936;"Right";0;;;;34406,04;0,999;11,505;11,356;20,231563514326;66,5590286254883;23,1947116851807;;;80,7886692099075;9,1527686452667;43,4106441907267;;4,44;82981,8279438669;;
"39";"Caribbean";"BHS";"Bahamas";1997;"Parliamentary";;;;;1594,5904473;37,0783847694569;3,08086161385586;5,007067252;0;0;0;0;420409;249,070125887038;310;0,67346936;"Right";0;;;;35506,752;0,791;9,779;11,268;20,847557824246;42,0347900390625;22,6958160400391;;;80,8349403006729;9,40094112561767;43,3133909011425;;4,44;82981,8279438669;;
"40";"Caribbean";"BHS";"Bahamas";1998;"Parliamentary";;;;;1668,4179775;41,5320942263096;3,15194339286068;5,09292116;0;0;0;0;405527;613,492262551706;315;0,85000002;"Right";0;;;;36573,61;1,472;7,743;11,607;20,030641059209;55,2602996826172;22,6552658081055;;;80,8883035965274;9,66155486106064;43,1441238462098;;4,44;82981,8279438669;;
"41";"Caribbean";"BHS";"Bahamas";1999;"Parliamentary";;;;;1658,0507011;40,0106514455776;4,58057388903274;4,874624603;0;0;0;0;415712;1018,95533446232;320;0,85000002;"Right";0;;;;38556,834;1,547;7,796;11,073;18,665644301064;51,3240852355957;22,317008972168;;;80,9534267622834;9,9366023446614;42,8746963988602;;4,44;82981,8279438669;;
"42";"Caribbean";"BHS";"Bahamas";2000;"Parliamentary";;;;;1764,879969;41,6614050641123;3,77375829783553;4,889289339;0;0;0;0;534065;1133,04615384615;325;0,85000002;"Right";0;;;;39421,137;1,095;7;11,656;18,710029719361;43,536563873291;21,7862663269043;;;81,0361161567684;10,2203822977471;42,469564233377;;4,44;82981,8279438669;;
"43";"Caribbean";"BHS";"Bahamas";2001;"Parliamentary";;;;;1830,3936262;43,6862693836968;3,06635537750597;4,966878126;0;0;0;0;530962;686,979043311508;330;0,85000002;"Right";0;;;;39828,481;2,553;6,9;11,681;18,211669410277;40,6283645629883;21,6297779083252;;;81,152720524793;10,5265116452152;41,9688251519902;;4,44;82981,8279438669;;
"44";"Caribbean";"BHS";"Bahamas";2002;"Parliamentary";;;;;1784,1135002;41,9405494448376;2,70314305477256;4,877127906;0;0;0;0;537026;798,342200244279;334;0,85000002;"Right";0;;;;40280,708;1,892;9,102;9,964;18,818490287771;38,7548408508301;21,5247421264648;;;81,3054206830642;10,8556633353379;41,3788671033967;;4,44;82981,8279438669;;
"45";"Caribbean";"BHS";"Bahamas";2003;"Parliamentary";;;;;1774,9173074;41,056321606196;2,88508220974284;4,839927896;0;0;0;0;535564;729,308728601715;338;0,72500002;"Center";0;;;;39172,749;3,098;10,835;10,16;20,853542001221;39,6742630004883;21,2446556091309;;;81,4819614595541;11,1931620218913;40,6699517196755;;4,44;82981,8279438669;;
"46";"Caribbean";"BHS";"Bahamas";2004;"Parliamentary";;;;;1803,7042216;41,8566031276137;3,05672183887087;5,019602811;0;0;0;0;661082;606,36051255094;343;0,72500002;"Center";0;;;;38932,71;1,654;10,202;10,538;21,399188363935;41,4616775512695;21,618537902832;;;81,6708410883427;11,5427639348792;39,8871572267061;;4,44;82981,8279438669;;
"47";"Caribbean";"BHS";"Bahamas";2005;"Parliamentary";;;;;1817,7838734;42,4373551010128;3,05089162889418;5,137179759;0;0;0;0;988343;481,476104053236;348;0,72500002;"Center";0;;;;39666,504;1,205;10,17;11,696;22,042568159898;43,3317565917969;22,5724830627441;;;81,8605578035102;11,9061941540394;39,092501767312;;4,44;82981,8279438669;;
"48";"Caribbean";"BHS";"Bahamas";2006;"Parliamentary";;;;;1847,564553;39,8212243967797;3,03839942791807;5,066416717;0;0;0;0;1094036;438,437844056558;353;0,72500002;"Center";0;;;;40079,335;2,433;7,628;12,803;22,77744506984;46,0098152160645;22,278844833374;;;82,0396098391364;12,2598096192818;38,2710181436368;;4,44;82981,8279438669;;
"49";"Caribbean";"BHS";"Bahamas";2007;"Parliamentary";;;;;2234,2483368;44,2846939597787;3,06766846865213;6,186635235;0;0;0;0;1049068;855,116764990154;358;0,72500002;"Center";0;;;;40081,963;2,697;7,853;12,856;22,990841588111;46,7482872009277;24,1626586914062;;;82,1964954293015;12,5712492366153;37,2781943407749;;4,44;82981,8279438669;;
"50";"Caribbean";"BHS";"Bahamas";2008;"Parliamentary";;;;;2280,9550411;44,6220915896515;3,30173822416418;6,418984109;0;0;0;0;1015599;777,5746496039;363;0,56097561;"Right";0;;;;38602,55;4,187;8,703;13,514;25,455504978424;48,820499420166;24,455738067627;;;82,3197128080855;12,856952561733;36,2180928118288;;4,44;82981,8279438669;;
"51";"Caribbean";"BHS";"Bahamas";2009;"Parliamentary";;;;;2316,8629414;44,4116895975485;3,14250257128393;6,767212796;0;0;0;0;1063281;855,823179764462;368;0,56097561;"Right";0;;;;36480,221;1,643;14,246;12,839;30,909271623842;44,57666015625;22,1091003417969;;;82,3977602095684;13,1972421473257;35,3444040483443;;4,44;82981,8279438669;;
"52";"Caribbean";"BHS";"Bahamas";2010;"Parliamentary";;;;;2242,5522696;43,7466750308828;2,93550493802193;6,765922901;0;0;0;0;1294144;854,220274628816;373;0,56097561;"Right";0;;;;36537,253;1,669;15,082;12,862;33,692271282366;44,7809791564941;23,6614685058594;;;82,4198104431593;13,5593971631206;34,5216795615732;;4,44;82981,8279438669;;
"53";"Caribbean";"BHS";"Bahamas";2011;"Parliamentary";;;;;2197,9301001;38,6308288830765;2,78085439152669;6,631181196;0;0;0;0;1651390;983,142688122331;378;0,56097561;"Right";0;;;;36392,677;3,042;15,889;14,204;35,306421581353;46,845630645752;23,7181549072266;;;82,4130347470308;13,8782266291426;33,6764221381591;;4,44;82981,8279438669;;
"54";"Caribbean";"BHS";"Bahamas";2012;"Parliamentary";;;;;2189,2708452;38,7413656421778;2,90154534044119;6,68986051;0;0;0;0;1967907;835,556607047509;382;0,56097561;"Right";0;;;;37289,896;0,655;14,367;13,719;36,449503817303;49,0659484863281;24,3391799926758;;;82,3947485339925;14,175184025887;32,9158554118693;;4,44;82981,8279438669;;
"55";"Caribbean";"BHS";"Bahamas";2013;"Parliamentary";;;;;2181,3182611;39,3353566076385;3,01440529923473;6,690629713;0;0;0;0;1548981;477,591282476785;386;0,7631579;"Center";0;;;;35859,276;0,955;15,782;13,101;44,395722664958;48,4439849853516;23,5285243988037;;;82,3635791100868;14,447119478549;32,2311074641193;;4,44;82981,8279438669;;
"56";"Caribbean";"BHS";"Bahamas";2014;"Parliamentary";;;;;2074,5673148;38,2812077502644;6,42855752237276;6,542813569;0;0;0;0;1577618;384,607187773381;389;0,7631579;"Center";0;;;;36153,398;0,202;14,636;13,747;46,171634757189;47,5557327270508;24,8561096191406;;;82,3180931037043;14,6902018118286;31,6258616136526;;4,44;82981,8279438669;;
"57";"Caribbean";"BHS";"Bahamas";2015;"Parliamentary";;;;;1686,7669054;28,8700739120034;6,94774722983636;5,302292264;0;0;0;0;1016790;183,676339984702;393;0,7631579;"Center";0;;;;36143,364;2,024;13,379;15,279;48,368321809091;42,5072250366211;26,7511959075928;;;82,2568571432361;14,9015226119233;31,0518142564957;;4,44;82981,8279438669;;
"58";"Caribbean";"BHS";"Bahamas";2016;"Parliamentary";;;;;1889,992214;30,2436784128612;3,5999222400096;5,801918905;0;0;0;0;983375;283,443145231763;396;0,7631579;"Center";0;;;;35501,621;0,967;12,15;16,923;51,246213821897;43,5403022766113;29,0157432556152;;;82,1784378570728;15,0851754892621;30,4576447908306;;4,44;82981,8279438669;;
"59";"Caribbean";"BHS";"Bahamas";2017;"Parliamentary";;;;;2265,2312075;31,2381430143337;4,1244825584908;6,945444924;0;0;0;0;1335766;363,753245500941;399;0,7631579;"Center";0;;;;36023,401;1,613;10,1;15,486;53,813886251959;43,8029632568359;13,6303043365479;;;82,0814018736052;15,2566684751507;29,8496480888288;;4,44;82981,8279438669;;
"60";"Caribbean";"BHS";"Bahamas";2018;"Parliamentary";;;;;1960,9606962;30,7745618540129;2,94365409642996;6,005074248;0;0;0;0;1265788;424,508456209075;402;0,8974359;"Right";0;;;;36689,704;1,963;10,35;16,409;60,93632764469;46,0149116516113;13,6790981292725;;;81,9643158212241;15,4334427485697;29,2440770253792;;4,44;82981,8279438669;;
"61";"Caribbean";"BHS";"Bahamas";2019;"Parliamentary";;;;;2099,1450993;31,3675165861299;2,50462657772348;6,284392275;0;0;0;0;1132169;343,941478391588;405;0,8974359;"Right";0;;;;36036,822;1,434;10,1;18,578;59,670276473139;44,7464370727539;15,128945350647;;;81,8257463283204;15,6137157727;28,6325161177141;;4,44;82981,8279438669;;
"62";"Caribbean";"BHS";"Bahamas";2020;"Parliamentary";;;;;2492,8003203;32,8667166281629;2,33779424751269;8,497540041;0;0;0;0;1016329;380,085396615137;406;0,8974359;"Right";0;;;;27277,129;1,163;26,218;18,475;87,463374128942;36,6777267456055;14,9059286117554;;;81,6642600232849;15,7852290478439;28,0237584916627;;4,44;82981,8279438669;;
"63";"Caribbean";"BRB";"Barbados";1990;"Parliamentary";"Lloyd Erskine Sandiford";"Democratic Labour Party";3686;"DLP";;;;;0;0;0;0;;;;0,8888889;"Right";0;1,41641438007355;0,745;0,262100775204048;14055,183;3,412;14,945;;41,70364461969;63,167366027832;27,8702392578125;;;63,5586463259898;16,5852294031174;37,3115585366289;;4,44;2536181,7080749;2;
"64";"Caribbean";"BRB";"Barbados";1991;"Parliamentary";"Lloyd Erskine Sandiford";"Democratic Labour Party";3686;"DLP";;;;;0;0;0;0;;;;0,8888889;"Right";0;1,41641438007355;0,76;0,267538655129216;13460,451;8,112;17,236;;43,034170728084;64,6575775146484;28,0904006958008;;;63,5402778588977;16,4903539634938;36,6260124206003;;4,44;2536181,7080749;2;
"65";"Caribbean";"BRB";"Barbados";1992;"Parliamentary";"Lloyd Erskine Sandiford";"Democratic Labour Party";3686;"DLP";;;;;0;0;0;0;;;;0,64285713;"Right";0;1,81238734722137;0,76;0,273085733136266;12649,195;3,302;22,915;;45,787195567515;56,9543876647949;28,1031551361084;;;63,4960325310869;16,4671202611391;36,0601745225244;;4,44;2536181,7080749;2;
"66";"Caribbean";"BRB";"Barbados";1993;"Parliamentary";"Lloyd Erskine Sandiford";"Democratic Labour Party";3686;"DLP";;;;;0;0;0;0;;;;0,64285713;"Right";0;1,81238734722137;0,76;0,278577340363246;12706,529;-0,969;24,41;;46,910432372402;58,3815307617188;28,2761707305908;;;63,428796531611;16,4733300317534;35,6092871500568;;4,44;2536181,7080749;2;
"67";"Caribbean";"BRB";"Barbados";1994;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;;;;0,64285713;"Right";0;1,81238734722137;0,763;0,284014031517956;12915,202;0,8;21,75;24,143;56,649553551546;60,4949493408203;28,2396125793457;;;63,3412978875224;16,5226268227324;35,2238321172117;;4,44;2536181,7080749;2;
"68";"Caribbean";"BRB";"Barbados";1995;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;257593;409,099339475216;262;0,6785714;"Left";0;1,81238734722137;0,767;0,289429071137346;13129,564;2,838;19,625;25,729;58,875869992884;65,7988967895508;28,2894821166992;;;63,2362646258735;16,6069281287577;34,8817176949403;;4,44;2536181,7080749;2;
"69";"Caribbean";"BRB";"Barbados";1996;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;296344;495,696923696925;263;0,6785714;"Left";0;1,81238734722137;0,767;0,294833580862177;13599,863;1,808;15,75;25,251;59,373642616399;66,5818481445312;28,1676368713379;;;63,1164247737166;16,6691647834709;34,5345431905179;;4,44;2536181,7080749;2;
"70";"Caribbean";"BRB";"Barbados";1997;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;306001;517,90336874936;263;0,6785714;"Left";0;1,81238734722137;0,767;0,300184045489761;14190,996;3,551;14,55;27,871;60,405315245374;67,4320983886719;27,8015289306641;;;62,984506358104;16,7329715310675;34,115577427218;;4,44;2536181,7080749;2;
"71";"Caribbean";"BRB";"Barbados";1998;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;331970;445,113284842405;264;0,90476191;"Left";0;1,81238734722137;0,767;0,305481005471068;14666,587;1,715;12,15;26,685;54,527137361389;64,408447265625;27,1390991210938;;;62,843237406088;16,8135049153077;33,618984838497;;4,44;2536181,7080749;2;
"72";"Caribbean";"BRB";"Barbados";1999;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;353714;421,32245400662;264;0,9285714;"Left";0;1,81238734722137;0,77;0,310724995852562;14661,197;2,928;10,35;26,908;54,181435873166;65,3698043823242;26,6063995361328;;;62,695345944721;16,8833618132669;33,1460706264252;;4,44;2536181,7080749;2;
"73";"Caribbean";"BRB";"Barbados";2000;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;294292;396,524528301887;265;0,9285714;"Left";0;1,81238734722137;0,769;0,315949261706469;15261,574;3,793;9,35;27,877;61,276772131704;66,1979827880859;26,0649948120117;;;62,5379397803044;16,8541186142639;32,7622233894357;;4,44;2536181,7080749;2;
"74";"Caribbean";"BRB";"Barbados";2001;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;416595;564,273833063505;265;0,9285714;"Left";0;1,81238734722137;0,769;0,321110379776427;14854,152;-0,316;9,85;28,065;67,770258826608;64,4184722900391;26,0871715545654;;;62,3048911059175;16,782381740332;32,4388870882448;;4,44;2536181,7080749;2;
"75";"Caribbean";"BRB";"Barbados";2002;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;340380;426,042187209812;266;0,9285714;"Left";0;1,81238734722137;0,769;0,326219886665686;14927,934;0,912;10,3;27,655;71,55587804559;63,3298645019531;26,1834487915039;;;61,965577912278;16,8160562283883;32,1869165204736;;4,44;2536181,7080749;2;
"76";"Caribbean";"BRB";"Barbados";2003;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;436898;596,812473712672;267;0,9285714;"Left";0;1,81238734722137;0,767;0,331278298486052;15208,361;0,301;11;28,492;72,155530882178;67,1351165771484;26,3069496154785;;;61,5543861265895;16,8217080296873;31,9379610661473;;4,44;2536181,7080749;2;
"77";"Caribbean";"BRB";"Barbados";2004;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;485895;684,072296443053;269;0,76666665;"Left";0;1,81238734722137;0,765;0,336264315937396;15375,265;4,304;9,575;27,108;72,449111592811;68,9713897705078;25,8047409057617;;;61,101971231796;16,77304059229;31,5758510839041;;4,44;2536181,7080749;2;
"78";"Caribbean";"BRB";"Barbados";2005;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";;;;;0;0;0;0;702041;830,53631600687;269;0,76666665;"Left";0;1,81238734722137;0,765;0,341178662963409;15931,336;7,39;9,075;27,578;75,215129337708;69,8312301635742;29,5348834991455;;;60,6389887108416;16,7403837690344;31,0816609453393;;4,44;2536181,7080749;2;
"79";"Caribbean";"BRB";"Barbados";2006;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";2394,4594399;50,6421031015652;3,16093647799699;12,297864481;0;0;0;0;694877;931,409258980408;270;0,76666665;"Left";0;1,81238734722137;0,765;0,346043866519162;16771,375;5,63;8,725;25,817;77,8189471971;68,6164016723633;32,1890182495117;;;60,1960940466703;16,696019149087;30,5218562400833;;4,44;2536181,7080749;2;
"80";"Caribbean";"BRB";"Barbados";2007;"Parliamentary";"Owen Seymour Arthur";"Barbados Labour Party";3694;"BLP";2578,761969;45,7165511130598;2,94534725457419;13,306200149;0;0;0;0;578851;940,509611844144;271;0,76666665;"Left";0;1,81238734722137;0,765;0,350860418039358;17071,706;4,653;7,425;26,284;77,899384340171;65,4728469848633;32,7488594055176;;;59,803942722226;16,695333290063;30,0388351615067;;4,44;2536181,7080749;2;
"81";"Caribbean";"BRB";"Barbados";2008;"Parliamentary";"David John Howard Thompson";"Democratic Labour Party";3686;"DLP";2721,1733266;44,636166883558;2,25871378651211;14,335993624;0;0;0;0;866027;779,607419461167;273;0,76666665;"Left";0;1,81238734722137;0,782;0,355628804044351;17118,344;7,276;8,125;27,602;81,992164928826;69,0517730712891;31,903787612915;;;59,4931902204528;16,8384657987987;29,8032510095551;;4,44;2536181,7080749;2;
"82";"Caribbean";"BRB";"Barbados";2009;"Parliamentary";"David John Howard Thompson";"Democratic Labour Party";3686;"DLP";2742,9249642;44,6440806218843;2,59298167270012;14,968637733;0;0;0;0;735461;393,778211616658;274;0,66666669;"Right";0;1,81238734722137;0,783;0,360534893321247;16182,284;4,371;9,975;25,924;100,37237169151;63,2525901794434;32,8724479675293;;;59,2944920242948;17,1201577173837;29,7343340672763;;4,44;2536181,7080749;2;
"83";"Caribbean";"BRB";"Barbados";2010;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2687,7035723;44,4349074459144;2,14093011450989;15,024594477;0;0;0;0;853953;441,588186432857;275;0,66666669;"Right";0;1,84176433086395;0,783;0,365402826830783;15749,92;6,498;10,25;24,977;108,92048883978;63,9592590332031;33,3832740783691;;;59,2366008990356;17,3734697801611;29,6360587091674;;4,44;2536181,7080749;2;
"84";"Caribbean";"BRB";"Barbados";2011;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2368,6977695;42,1482430841227;2,23609307731975;13,502066293;0;0;0;0;1299597;882,607977678444;275;0,66666669;"Right";0;1,84176433086395;0,783;0,370222081005223;15586,416;9,559;11,15;27,448;112,34967142518;65,2849349975586;44,3011741638184;;;59,236693205614;17,5733888530945;29,4652318145271;;4,44;2536181,7080749;2;
"85";"Caribbean";"BRB";"Barbados";2012;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2620,4244426;42,6291742494403;1,99417827903271;14,947136374;0;0;0;0;1271931;777,5124421312;276;0,66666669;"Right";0;1,84176433086395;0,783;0,374993142637919;15462,111;2,413;11,5;26,555;124,12232467674;63,8803558349609;42,245777130127;;;59,2372151062924;17,8549425336194;29,2303116568588;;4,44;2536181,7080749;2;
"86";"Caribbean";"BRB";"Barbados";2013;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2629,1667728;43,4638500999079;2,06008802580666;15,289555745;0;0;0;0;982150;609,08036705219;277;0,66666669;"Right";0;1,84176433086395;0,779;0,379716493654288;15194,02;1,208;11,625;24,929;135,29932199557;67,6597900390625;45,3117294311523;;;59,2385370835674;18,2014266484361;28,9500461063945;;4,44;2536181,7080749;2;
"87";"Caribbean";"BRB";"Barbados";2014;"Parliamentary";"Freundel Jerome Stuart";"Democratic Labour Party";3686;"DLP";2202,0642897;36,9421389616125;2,02128871342697;12,841194235;0;0;0;0;847059;625,189613695214;277;0,53333336;"Right";0;1,84176433086395;0,779;0,384348990658857;15127,906;2,388;12,275;25,591;139,38986535496;68,3965911865234;37,6999740600586;;;59,2410313429534;18,5998783422813;28,6308217185475;;4,44;2536181,7080749;2;
